code;libelle;etat;insee_commune;nom_commune;mo_raison_sociale;x;y;precision_coord;categorie;puissance_maximum;productible_moyen;debit;coef_energetique;nb_turbines;type_turbine;titre;date_echeance_titre;hauteur_de_chute
81163007;Usine de la Mole;EXPL;81163;Mazamet;HYDRO ELECTRIQUE DU PONT DE RAYNES;648207.21;6262724.7;0;Ouvrage fonctionnant au fil de l'eau;0.310000002384186;470376;;;;;;;126
81163008;Centrale de Linoubre;EXPL;81163;Mazamet;S.A.R.L. PAJJY;648881.24;6263607.23;0;Ouvrage fonctionnant au fil de l'eau;0.178000003099442;287760;;;;;;;26
81163009;Centrale des Passes;HORS;81163;Mazamet;ROUQUIER MAURICE;650389.8;6264330.02;0;Ouvrage fonctionnant au fil de l'eau;0.196999996900558;;;;;;;;
81163010;L'Eclauze;EXPL;81163;Mazamet;S.A. COLOMBIE ET FILS;650683.25;6264022.5;0;Ouvrage fonctionnant au fil de l'eau;0.146999999880791;385955;;;;;;;21
81163011;USINE DU MOULIN A PAPIER;EXPL;81163;Mazamet;ETS GASTON COLOMBIE ET CIE;649259.6;6264645;0;Ouvrage fonctionnant au fil de l'eau;0.254999995231628;;3.29999995231628;;1;Kaplan;Autorisée;2031-07-25;8.5
81163012;centrale de Castaunouze;EXPL;81163;Mazamet;SAS CLP;650376;6264338;0;Ouvrage fonctionnant au fil de l'eau;;348;2.5;;;;Autorisée;2051-06-30;13
81171001;Centrale de l'Ecluse de Lisle sur Tarn;EXPL;81171;Montans;SOC HYDRAULIQUE ETUDES MISSIONS ASSIST;604698;6306117;0;Ouvrage fonctionnant au fil de l'eau;;1152605;;;;;;;2
81174001;St Amans;EXPL;81174;Montdragon;BIRBES BERNARD;628165.53;6297810.05;0;Ouvrage fonctionnant au fil de l'eau;0.178000003099442;381521;6.82999992370605;;;;;;
81195001;Moulin de Naves;EXPL;81195;Navès;SOCIETE HYDROELECTRIQUE DES METAIRIES DE NAVES;637565.86;6275575.58;0;Ouvrage fonctionnant au fil de l'eau;0.639999985694885;1637582;3;;;;Autorisée;;4
81196001;Centrale Maraval n°4;HORS;81196;Noailhac;S.A.R.L. MOULIN DE LA CHAPELAINIE;648967.7;6275003.5;0;Ouvrage fonctionnant au fil de l'eau;0.112000003457069;107826;;;;;;;5
81201001;THURIES;EXPL;81201;Pampelonne;ELECTRICITE DE FRANCE;640361.32;6336666.23;0;Ouvrage fonctionnant par éclusées;6.51999998092651;7990824;22;"0,056000";4;Francis;Concédée;2039-10-31;30.7000007629395
81203001;Centrale de Paulin;EXPL;81203;Paulinet;SAS GONERGY;651950.4;6306197;0;Ouvrage fonctionnant au fil de l'eau;0.493999987840652;1147481;1;;;;;;40
81204001;Ardorel;EXPL;81204;Payrin-Augmontel;JACQUES CROS ET COMPAGNIE;646373.5;6268711;0;Ouvrage fonctionnant au fil de l'eau;0.560000002384186;1395047;15;;2;Kaplan;;;4.19999980926514
81209001;BAOUS Aval;EXPL;81209;Pont-de-Larn;ELECTRICITE DE FRANCE;652529.25;6267435.3;0;Ouvrage fonctionnant par éclusées;13.6999998092651;22766268;13;"0,260000";4;Francis;Concédée;2010-12-31;8.80000019073486
81209002;Usine Mairie - La Sarnarié;EXPL;81209;Pont-de-Larn;COMMUNE DE PONT DE LARN;655578;6268995;0;Ouvrage fonctionnant par éclusées;1.89999997615814;3739464;1.20000004768372;;1;Francis;Concédée (autorisable);2046-12-31;187
81209003;Centrale du Gue de L'Arn;EXPL;81209;Pont-de-Larn;S.A. DES FILATURES ET TISSAGES JULES TOURNIER ET FILS;651194.04;6267241.92;0;Ouvrage fonctionnant au fil de l'eau;;757373;;;;;;;7
81209004;Centrale de Montledier;EXPL;81209;Pont-de-Larn;SOCIETE HYDROELECTRIQUE DE MONTLEDIER;652957.2;6267729.74;0;Ouvrage fonctionnant au fil de l'eau;;2130750;;;;;;;16
81209005;Centrale de Doul;EXPL;81209;Pont-de-Larn;SOCIETE HYDROELECTRIQUE DE LA JONQUIERE;651424.8;6268643.5;0;Ouvrage fonctionnant au fil de l'eau;0.144999995827675;148982;0.455000013113022;;;;Autorisée;;32.1399993896484
81209006;Centrale de Calmette;EXPL;81209;Pont-de-Larn;USINE DES CALMETTES;651273.8;6269313.5;0;Ouvrage fonctionnant au fil de l'eau;0.388999998569489;90775;;;;;;;28
81220001;RABASTENS;EXPL;81220;Rabastens;ELECTRICITE DE FRANCE;597539.64;6303258.27;0;Ouvrage fonctionnant au fil de l'eau;0.400000005960464;1900588;21.6000003814697;"0,005000";2;Kaplan;Autorisée;2030-03-09;2.70000004768372
81220002;Centrale de St Gery;EXPL;81220;Rabastens;SOCIETE ELECTRIQUE DE ST GERY E.U.R.L.;600738.35;6305194.89;0;Ouvrage fonctionnant au fil de l'eau;;4162845;;;;;;;2.97000002861023
81222001;Centrale de Peyrebrune;EXPL;81182;Montredon-Labessonnié;SOCIETE HYDRO ELECTRIQUE DE PEYREBRUNE;639048;6296218;0;Ouvrage fonctionnant au fil de l'eau;1.60000002384186;3161612;10;;;;Autorisée et fondée en titre;;16.3400001525879
81224001;MOULIN DE RAYTARENS;EXPL;81224;Le Riols;PARO-ELEC;612999;6337739;0;Ouvrage fonctionnant au fil de l'eau;0.416000008583069;;20.2000007629395;;;VLH (Very Low Head Turbine);Autorisée et fondée en titre;2047-11-16;2.09999990463257
81225001;RIVIERES;EXPL;81225;Rivières;ELECTRICITE DE FRANCE;616670.7;6312480.36;0;Ouvrage fonctionnant par éclusées;23.2000007629395;83719352;165;"0,044000";2;Kaplan;Concédée;2025-12-31;18.2999992370605
81231001;Centrale de Rieubon;EXPL;81231;Rouairoux;SOCIETE HYDRO-ELECTRIQUE DU RIEUBON-SHER;664390.94;6264634.5;0;Ouvrage fonctionnant au fil de l'eau;;548114;;;;;;;77
81231002;Fournials (Bouscayrac);EXPL;81231;Rouairoux;SOCIETE DE BOUSCAYRAC;661971.09;6265066.56;0;Ouvrage fonctionnant au fil de l'eau;0.146999999880791;300336;;;;;;;42.7900009155273
81238001;Centrale du Mas Naffre;EXPL;81238;Saint-Amans-Soult;S.A.R.L. ALEXANDRE REMY LOUP;657302.68;6263503.41;0;Ouvrage fonctionnant au fil de l'eau;0.714999973773956;1607978;0.330000013113022;;1;Pelton;Autorisée;;220
81238002;Guarrigues;EXPL;81238;Saint-Amans-Soult;HYDRO ELECT ROQUE FLEURY AMALRIC ASSEMAT;658562.25;6262860;0;Ouvrage fonctionnant au fil de l'eau;0.490000009536743;438087;;;;;;;210
81239001;centrale de Valthoré;EXPL;81239;Saint-Amans-Valtoret;SAS USINE DE VAL THORE;658963.6;6264604.5;0;Ouvrage fonctionnant au fil de l'eau;0.226999998092651;575553;;;;;;;7
81239002;Touzeilles;EXPL;81239;Saint-Amans-Valtoret;SOCIETE DU MOULIN DE TOUZEILLES;658809.2;6264570.5;0;Ouvrage fonctionnant au fil de l'eau;0.196999996900558;360832;;;;;;;4
81239003;Colombier;EXPL;81239;Saint-Amans-Valtoret;HYDRO-ELECTRIQUE DU COLOMBIE;656032.03;6265683;0;Ouvrage fonctionnant au fil de l'eau;0.354000002145767;636682;;;;;;;5.15000009536743
81239004;Banquet;EXPL;81239;Saint-Amans-Valtoret;SOCIETE HYDRO ELECTRIQUE DU BANQUET MARTINET;657242.55;6268261.73;0;Ouvrage fonctionnant au fil de l'eau;1.52999997138977;1138592;;;;;;;39
81241001;Centrale de Moulinotte;EXPL;81233;Terre-de-Bancalié;SOTRAMO;642213.46;6296951.47;0;Ouvrage fonctionnant au fil de l'eau;0.600000023841858;1220292;;;;;;;8.30000019073486
81241002;Centrale de Peyrolles;EXPL;81233;Terre-de-Bancalié;SOCIETE DE PRODUCTION ELECTRIQUE CASTRAISE;643790.57;6296390.52;0;Ouvrage fonctionnant au fil de l'eau;;1265376;;;;;;;8.30000019073486
81245001;Gramillié;HORS;81245;Saint-Christophe;CROS PIERRE;622548.11;6340450.16;0;Ouvrage fonctionnant au fil de l'eau;0.200000002980232;219000;8;;;;;2005-01-01;
81248001;Le Moulin;EXPL;81248;Saint-Gauzens;SAINT GAUZENS;610848.2;6295209.5;0;Ouvrage fonctionnant au fil de l'eau;0.165000006556511;210856;6;;;;Autorisée;;2.79999995231628
81248002;Moulin de St Pierre;EXPL;81248;Saint-Gauzens;ETABLISSEMENTS COUTRAS;608331.5;6295544.5;0;Ouvrage fonctionnant au fil de l'eau;0.352999985218048;260259;10.8000001907349;;;;Autorisée;;3.4300000667572
81250001;Usine de Troteco;EXPL;81250;Saint-Genest-de-Contest;SAS CALYPSO TARN ARIEGE;630674.1;6298365.5;0;Ouvrage fonctionnant au fil de l'eau;0.349999994039536;1183676;;;;;;;5
81255001;Centrale de St Jean de Rives;EXPL;81255;Saint-Jean-de-Rives;FORCES HYDROLIQ;601309.4;6294722;0;Ouvrage fonctionnant au fil de l'eau;0.644999980926514;1513749;5;;;VLH (Very Low Head Turbine);Autorisée;;2.79999995231628
81257001;LES AVALATS;EXPL;81257;Saint-Juéry;ELECTRICITE DE FRANCE;638939.19;6316227.42;0;Ouvrage fonctionnant au fil de l'eau;0.600000023841858;4144375;28;"0,004000";3;Francis;Autorisée;2030-10-16;3.5
81258001;Moulin de la Pauquié;EXPL;81258;Saint-Julien-du-Puy;BIRBES EVELYNE;624431.34;6296960.81;0;Ouvrage fonctionnant au fil de l'eau;0.29899999499321;612972;;;;;;;2.59999990463257
81260001;Centrale de Larqué;EXPL;81233;Terre-de-Bancalié;SARL LAFELEC;638133.15;6296749.05;0;Ouvrage fonctionnant au fil de l'eau;0.458999991416931;677716;;;;;;;3.20000004768372
81263001;Centrale de Vigneres - Parrinet;EXPL;81263;Saint-Martin-Laguépie;SAS DU PARRINET;616896.75;6339179.5;0;Ouvrage fonctionnant au fil de l'eau;0.490000009536743;1303660;20;;;;;;2.5
81266001;Le Moulin de St Paul Cap de Joux;EXPL;81266;Saint-Paul-Cap-de-Joux;ECEBA;617415.44;6283875.5;0;Ouvrage fonctionnant au fil de l'eau;1.08800005912781;1979816;32.9000015258789;;2;Hélice verticale;Autorisée;;3.36999988555908
81271001;CASTELLA;EXPL;81271;Saint-Sulpice-la-Pointe;ETABLISSEMENTS BEGUERIE;594387.94;6298327.5;0;Ouvrage fonctionnant au fil de l'eau;1.57000005245209;5474208;40;;1;Kaplan;Concédée (autorisable);2048-12-31;4.09999990463257
81273001;Centrale de Saix;EXPL;81273;Saïx;ETABLISSEMENTS LAVAL ET LECAMUS;634103.85;6276279.89;0;Ouvrage fonctionnant au fil de l'eau;0.892000019550323;2448234;26;;1;Kaplan;;;3.5
81273002;Centrale de La Gascarie;EXPL;81273;Saïx;ECEBA;631940;6277902;0;Ouvrage fonctionnant au fil de l'eau;0.280000001192093;704420;10;;;;Autorisée;;2.85999989509583
81278001;Centrale de Le Merle;EXPL;81278;Sauveterre;SOCIETE HYDRO ELECTRIQUE DU MERLE;665265.5;6261880.9;0;Ouvrage fonctionnant au fil de l'eau;0.89300000667572;1597438;1.39999997615814;;2;;Autorisée;;65
81278002;Centrale de Camp de Soubre;EXPL;81278;Sauveterre;SOCIETE HYDROELECTRIQUE DU CAMP DE SOUBRE;665687.7;6261484.8;0;Ouvrage fonctionnant au fil de l'eau;0.75;1587143;;;;;;;64
81286001;Moulin De Lalbarede;EXPL;81286;Serviès;SOCIETE LES MEUNIERES;622361.56;6283379.5;0;Ouvrage fonctionnant au fil de l'eau;0.317999988794327;967873;12.5;;;;Autorisée;2040-12-31;2.59999990463257
81286002;Centrale de Servies;EXPL;81286;Serviès;CENTRALE HYDRO-ELECTRIQUE DE SERVIES;621251.02;6284915.04;0;Ouvrage fonctionnant au fil de l'eau;;3544103;;;;;;;3
81288001;Centrale de Montel;EXPL;81288;Sorèze;INSTITUTION DES EAUX DE LA MONTAGNE NOIRE;622625.73;6259902.44;0;Ouvrage fonctionnant au fil de l'eau;0.769999980926514;1391525;;;;;;;123
81292001;Pont de Tanus;EXPL;81292;Tanus;SICAE DU CARMAUSIN;644924.75;6335719.5;0;Ouvrage fonctionnant au fil de l'eau;;470213;;;;;;;3.94000005722046
81299001;Moulin de Breils et du Moulinet;EXPL;81299;Teyssode;ECEBA;615528;6285161;0;Ouvrage fonctionnant au fil de l'eau;1.99000000953674;4609863;50;;2;Kaplan;Autorisée;;4.07000017166138
81301001;Centrale de Rassisse;EXPL;81183;Mont-Roc;SYNDICAT MIXTE D'AMENAGEMENT HYDRAULIQUE DU DADOU;647584.06;6300747.5;0;Ouvrage fonctionnant au fil de l'eau;1.20000004768372;3874667;;;;;;;42
81303001;Centrale de Trebas;EXPL;81303;Trébas;BIRSECK HYDRO;659766;6316517;0;Ouvrage fonctionnant au fil de l'eau;4.5;12039609;;;;;;;5
81305001;Centrale de Vabre;HORS;81305;Vabre;S.A.R.L. SER JEA;653462.7;6288448.5;0;Ouvrage fonctionnant au fil de l'eau;0.194999992847443;429236;;;;;;;7
81305002;Courrech;EXPL;81305;Vabre;COURRECH HYDRO;652808;6287699;0;Ouvrage fonctionnant au fil de l'eau;0.259999990463257;411253;;;;Kaplan;Autorisée;2046-07-19;3
81315001;Centrale de Le Port (Tarn);EXPL;81315;Vielmur-sur-Agout;BLAVY ET MAURIES;626553;6280390;0;Ouvrage fonctionnant au fil de l'eau;0.875999987125397;3739387;25;;3;Francis;Autorisée;2045-09-25;3.5699999332428
81321001;VINTROU;EXPL;81321;Le Vintrou;ELECTRICITE DE FRANCE;656153.43;6269059.72;0;Ouvrage de type Lac;32.2999992370605;65624500;15.3999996185303;"0,565000";4;Pelton;Concédée;2021-12-31;265
81323001;Centrale de Viterbe;EXPL;81323;Viterbe;ECEBA;613824.5;6287255.5;0;Ouvrage fonctionnant au fil de l'eau;0.259999990463257;828306;12;;;;Autorisée;2033-01-07;2.21000003814697
82002001;Moulin du Bias;EXPL;82002;Albias;CH. MOULIN DE BIAS;575661.8;6334008.5;0;Ouvrage fonctionnant au fil de l'eau;0.0900000035762787;446053;;;;;Autorisée;;2.53999996185303
82011001;LAGARDE;EXPL;82011;Barry-d'Islemade;ELECTRICITE DE FRANCE;562029.99;6331541.41;0;Ouvrage fonctionnant au fil de l'eau;0.600000023841858;2418438;40;"0,004000";4;Hélice horizontale;Autorisée;1994-10-16;2.20000004768372
82018001;Moulin de Bioule;EXPL;82018;Bioule;S.A.R.L. GALAUP ET CIE;583060.62;6333286.33;0;Ouvrage fonctionnant au fil de l'eau;0.474000006914139;1303515;;;;;;;2
82026001;Moulin des Bordes;EXPL;82026;Bruniquel;S.N.C. ESPEROU;591647.37;6331381.99;0;Ouvrage fonctionnant au fil de l'eau;;1455623;;;;;;;2.5
82026002;Moulin des Istournels;EXPL;82026;Bruniquel;S.A.R.L. DU MOULIN DES ISTOURNELS;592807.86;6330374.8;0;Ouvrage fonctionnant au fil de l'eau;;1009197;;;;;;;2.5
82026003;Centrale de Caussanus;EXPL;82026;Bruniquel;ETABLISSEMENTS GHEERBRANT;593824.4;6330591;0;Ouvrage fonctionnant au fil de l'eau;;3069256;;;;;;;2.79999995231628
82044001;Centrale de Claux et Corbarieu;EXPL;82044;Corbarieu;SOCIETE D'EXPLOITATION DE CENTRALE HYDRO ELECTRIQUE;568798.06;6316128;0;Ouvrage fonctionnant au fil de l'eau;1.35099995136261;9121751;22;;1;;Autorisée;2018-09-19;2.79999995231628
82072001;GOLFECH;EXPL;82072;Golfech;ELECTRICITE DE FRANCE;528235.31;6336836.76;0;Ouvrage fonctionnant au fil de l'eau;94;291534240;650;"0,015000";4;Kaplan horizont. & bulbe à pâles mobiles;Concédée;2049-12-31;17
82076001;Moulin de Loubejac;EXPL;82076;L'Honor-de-Cos;SOCIETE HYDROELECTRIQUE DE LOUBEJAC;567627.72;6333717.25;0;Ouvrage fonctionnant au fil de l'eau;0.293000012636185;833918;;;;;;;2.40000009536743
82088001;CENTRALE HYDROELECTRIQUE DE CONTILLOU;EXPL;82088;Laguépie;S.A.R.L. LE MOULIN DE CONTILLOU;617926.49;6339936.75;0;Ouvrage fonctionnant au fil de l'eau;;569494;;;;;;;2.59999990463257
82088002;LE MOULIN DU GUE;EXPL;82088;Laguépie;S.A.R.L. LE MOULIN DU GUE;617526.5;6338910.5;0;Ouvrage fonctionnant au fil de l'eau;0.485000014305115;530406;18;;;;;;2.75
82101001;GOLFECH (Groupe de Restitution);EXPL;82101;Malause;ELECTRICITE DE FRANCE;538224;6333447;0;Ouvrage fonctionnant au fil de l'eau;0.5;4310125;;;;;;;8.60000038146973
82112001;Centrale de Ste Livrade;EXPL;82112;Moissac;SCS SAINTE LIVRADE;552930.28;6336968.94;0;Ouvrage fonctionnant au fil de l'eau;2.21799993515015;6856434;;;;;;;2.40000009536743
82121001;SAPIAC;EXPL;82121;Montauban;ELECTRICITE DE FRANCE;567610.47;6325020.41;0;Ouvrage fonctionnant au fil de l'eau;0.400000005960464;1280938;24;"0,004000";2;Hélice verticale;Fondée en titre;2008-12-31;2.5
82121002;ALBAREDES;EXPL;82121;Montauban;ELECTRICITE DE FRANCE;566673.17;6326015.61;0;Ouvrage fonctionnant au fil de l'eau;0.5;2231188;34.5999984741211;"0,004000";2;Hélice verticale;Concédée (autorisable);2001-12-31;2.29999995231628
82121003;Moulin de Palisse;EXPL;82121;Montauban;GLACIERE DE PALISSE;566909.6;6325949.5;0;Ouvrage fonctionnant au fil de l'eau;1.37300002574921;4734673;56;;3;;Autorisée et fondée en titre;2043-12-18;2.5
82121004;Moulin d'Escudie;EXPL;82121;Montauban;SOCIETE HYDROELECTRIQUE DU MOULIN DE L'ESCUDIE;569703;6331883;0;Ouvrage fonctionnant au fil de l'eau;;1079736;;;;;;;2.20000004768372
82125001;Usine de Montech;HORS;82125;Montech;SOCIETE D'EXPLOITATION DES ETABLISSEMENTS VARIN;557661.87;6320644.22;0;;;;;;;;;;1
82132001;Moulin de Montricoux;EXPL;82132;Montricoux;SOC. MEUNIERE MONTRICOUX FAUCHER FRERES;589347.18;6331444.62;0;Ouvrage fonctionnant au fil de l'eau;0.103000000119209;299625;;;;;;;2
82134001;Centrale Municipale;EXPL;82134;Nègrepelisse;COMMUNE DE NEGREPELISSE;581732.76;6332042.51;0;Ouvrage fonctionnant au fil de l'eau;1.67999994754791;2453537;;;;;;;3.90000009536743
82150001;Centrale de Lamothe Saliens;EXPL;82150;Reyniès;SALIENS S.A.;573843.47;6313646.51;0;Ouvrage fonctionnant au fil de l'eau;1.29999995231628;6766717;;;;;Concédée (autorisable);;2.59999990463257
82155001;Centrale des Ondes;EXPL;82155;Saint-Antonin-Noble-Val;VOLT-AVEYRON S.A.R.L.;598587.92;6339634.26;0;Ouvrage fonctionnant au fil de l'eau;0.370000004768372;1534497;;;;;;;3
82187001;Centrale de Lexos haut;EXPL;82187;Varen;SOC. D'EXPLOITATION DU MOULIN DE LEXOS;611129.5;6338775;0;Ouvrage fonctionnant au fil de l'eau;;839919;;;;;;;2.20000004768372
82187002;Centrale de Pailhas;EXPL;82187;Varen;PAILHAS ENERGIE;610248.7;6338448.5;0;Ouvrage fonctionnant au fil de l'eau;0.400000005960464;1227580;;;;;;;2
82195001;LAGARDE;EXPL;82195;Villemade;ETABLISSEMENTS BEGUERIE;562242.5;6331396.5;0;Ouvrage fonctionnant au fil de l'eau;1.11000001430511;2987981;44;;2;Kaplan;Concédée (autorisable);2020-12-31;2.5699999332428
